Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Duration,Total Packets,Total Length,Packet Length Min,Packet Length Max,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Flow IAT Total,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Active Mean,Active Std,Idle Mean,Idle Std,label
192.168.1.24-192.168.56.103-5264-443-TCP,192.168.1.24,5264,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5265-443-TCP,192.168.1.24,5265,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5266-443-TCP,192.168.1.24,5266,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5267-443-TCP,192.168.1.24,5267,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5268-443-TCP,192.168.1.24,5268,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5269-443-TCP,192.168.1.24,5269,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5270-443-TCP,192.168.1.24,5270,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5271-443-TCP,192.168.1.24,5271,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5272-443-TCP,192.168.1.24,5272,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5273-443-TCP,192.168.1.24,5273,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5274-443-TCP,192.168.1.24,5274,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5275-443-TCP,192.168.1.24,5275,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5276-443-TCP,192.168.1.24,5276,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5277-443-TCP,192.168.1.24,5277,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5278-443-TCP,192.168.1.24,5278,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5279-443-TCP,192.168.1.24,5279,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5280-443-TCP,192.168.1.24,5280,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5281-443-TCP,192.168.1.24,5281,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5282-443-TCP,192.168.1.24,5282,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5283-443-TCP,192.168.1.24,5283,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5284-443-TCP,192.168.1.24,5284,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5285-443-TCP,192.168.1.24,5285,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5286-443-TCP,192.168.1.24,5286,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5287-443-TCP,192.168.1.24,5287,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5288-443-TCP,192.168.1.24,5288,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5289-443-TCP,192.168.1.24,5289,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5290-443-TCP,192.168.1.24,5290,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5291-443-TCP,192.168.1.24,5291,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5292-443-TCP,192.168.1.24,5292,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5293-443-TCP,192.168.1.24,5293,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5294-443-TCP,192.168.1.24,5294,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5295-443-TCP,192.168.1.24,5295,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5296-443-TCP,192.168.1.24,5296,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5297-443-TCP,192.168.1.24,5297,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5298-443-TCP,192.168.1.24,5298,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5299-443-TCP,192.168.1.24,5299,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5300-443-TCP,192.168.1.24,5300,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5301-443-TCP,192.168.1.24,5301,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5302-443-TCP,192.168.1.24,5302,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5303-443-TCP,192.168.1.24,5303,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5304-443-TCP,192.168.1.24,5304,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5305-443-TCP,192.168.1.24,5305,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5306-443-TCP,192.168.1.24,5306,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5307-443-TCP,192.168.1.24,5307,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5308-443-TCP,192.168.1.24,5308,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5309-443-TCP,192.168.1.24,5309,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5310-443-TCP,192.168.1.24,5310,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5311-443-TCP,192.168.1.24,5311,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5312-443-TCP,192.168.1.24,5312,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5313-443-TCP,192.168.1.24,5313,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5314-443-TCP,192.168.1.24,5314,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5315-443-TCP,192.168.1.24,5315,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5316-443-TCP,192.168.1.24,5316,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5317-443-TCP,192.168.1.24,5317,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5318-443-TCP,192.168.1.24,5318,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5319-443-TCP,192.168.1.24,5319,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5320-443-TCP,192.168.1.24,5320,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5321-443-TCP,192.168.1.24,5321,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5322-443-TCP,192.168.1.24,5322,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5323-443-TCP,192.168.1.24,5323,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5324-443-TCP,192.168.1.24,5324,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5325-443-TCP,192.168.1.24,5325,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5326-443-TCP,192.168.1.24,5326,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5327-443-TCP,192.168.1.24,5327,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5328-443-TCP,192.168.1.24,5328,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5329-443-TCP,192.168.1.24,5329,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5330-443-TCP,192.168.1.24,5330,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5331-443-TCP,192.168.1.24,5331,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5332-443-TCP,192.168.1.24,5332,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5333-443-TCP,192.168.1.24,5333,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5334-443-TCP,192.168.1.24,5334,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5335-443-TCP,192.168.1.24,5335,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5336-443-TCP,192.168.1.24,5336,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5337-443-TCP,192.168.1.24,5337,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5338-443-TCP,192.168.1.24,5338,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5339-443-TCP,192.168.1.24,5339,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5340-443-TCP,192.168.1.24,5340,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5341-443-TCP,192.168.1.24,5341,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5342-443-TCP,192.168.1.24,5342,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5343-443-TCP,192.168.1.24,5343,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5344-443-TCP,192.168.1.24,5344,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5345-443-TCP,192.168.1.24,5345,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5346-443-TCP,192.168.1.24,5346,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5347-443-TCP,192.168.1.24,5347,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5348-443-TCP,192.168.1.24,5348,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5349-443-TCP,192.168.1.24,5349,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5350-443-TCP,192.168.1.24,5350,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5351-443-TCP,192.168.1.24,5351,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5352-443-TCP,192.168.1.24,5352,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5353-443-TCP,192.168.1.24,5353,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5354-443-TCP,192.168.1.24,5354,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5355-443-TCP,192.168.1.24,5355,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5356-443-TCP,192.168.1.24,5356,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5357-443-TCP,192.168.1.24,5357,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5358-443-TCP,192.168.1.24,5358,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5359-443-TCP,192.168.1.24,5359,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5360-443-TCP,192.168.1.24,5360,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5361-443-TCP,192.168.1.24,5361,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5362-443-TCP,192.168.1.24,5362,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5363-443-TCP,192.168.1.24,5363,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5364-443-TCP,192.168.1.24,5364,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5365-443-TCP,192.168.1.24,5365,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5366-443-TCP,192.168.1.24,5366,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5367-443-TCP,192.168.1.24,5367,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5368-443-TCP,192.168.1.24,5368,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
192.168.1.24-192.168.56.103-5369-443-TCP,192.168.1.24,5369,192.168.56.103,443,TCP,0.0,1,54,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ATTACKER
